id;value;department_id;ordering
19809;SAINT-GIBRIEN;51;0
19810;SAINT-GILLES;51;0
19811;SAINT-HILAIRE-AU-TEMPLE;51;0
19812;SAINT-HILAIRE-LE-GRAND;51;0
19813;SAINT-HILAIRE-LE-PETIT;51;0
19814;SAINT-IMOGES;51;0
19815;SAINT-JEAN-DEVANT-POSSESSE;51;0
19816;SAINT-JEAN-SUR-MOIVRE;51;0
19817;SAINT-JEAN-SUR-TOURBE;51;0
19818;SAINT-JUST-SAUVAGE;51;0
19819;SAINT-LEONARD;51;0
19820;SAINT-LOUP;51;0
19821;SAINT-LUMIER-EN-CHAMPAGNE;51;0
19822;SAINT-LUMIER-LA-POPULEUSE;51;0
19823;SAINT-MARD-LES-ROUFFY;51;0
19824;SAINT-MARD-SUR-AUVE;51;0
19825;SAINT-MARD-SUR-LE-MONT;51;0
19826;SAINT-MARTIN-AUX-CHAMPS;51;0
19827;SAINT-MARTIN-D'ABLOIS;51;0
19828;SAINT-MARTIN-L'HEUREUX;51;0
19829;SAINT-MARTIN-SUR-LE-PRE;51;0
19830;SAINT-MASMES;51;0
19831;SAINT-MEMMIE;51;0
19832;SAINT-OUEN-DOMPROT;51;0
19833;SAINT-PIERRE;51;0
19834;SAINT-QUENTIN-LES-MARAIS;51;0
19835;SAINT-QUENTIN-LE-VERGER;51;0
19836;SAINT-QUENTIN-SUR-COOLE;51;0
19837;SAINT-REMY-EN-BOUZEMONT-SAINT-GENEST-ET-ISSON;51;0
19838;SAINT-REMY-SOUS-BROYES;51;0
19839;SAINT-REMY-SUR-BUSSY;51;0
19840;SAINT-SATURNIN;51;0
19841;SAINT-SOUPLET-SUR-PY;51;0
19842;SAINT-THIERRY;51;0
19843;SAINT-THOMAS-EN-ARGONNE;51;0
19844;SAINT-UTIN;51;0
19845;SAINT-VRAIN;51;0
19846;SAPIGNICOURT;52;0
19847;SARCY;51;0
19848;SARON-SUR-AUBE;51;0
19849;SARRY;51;0
19850;SAUDOY;51;0
19851;SAVIGNY-SUR-ARDRES;51;0
19852;SCRUPT;51;0
19853;SELLES;51;0
19854;SEPT-SAULX;51;0
19855;SERMAIZE-LES-BAINS;51;0
19856;SERMIERS;51;0
19857;SERVON-MELZICOURT;51;0
19858;SERZY-ET-PRIN;51;0
19859;SEZANNE;51;0
19860;SILLERY;51;0
19861;SIVRY-ANTE;51;0
19862;SOGNY-AUX-MOULINS;51;0
19863;SOGNY-EN-L'ANGLE;51;0
19864;SOIZY-AUX-BOIS;51;0
19865;SOMME-BIONNE;51;0
19866;SOMMEPY-TAHURE;51;0
19867;SOMMESOUS;51;0
19868;SOMME-SUIPPE;51;0
19869;SOMME-TOURBE;51;0
19870;SOMME-VESLE;51;0
19871;SOMME-YEVRE;51;0
19872;SOMPUIS;51;0
19873;SOMSOIS;51;0
19874;SONGY;51;0
19875;SOUAIN-PERTHES-LES-HURLUS;51;0
19876;SOUDE;51;0
19877;SOUDRON;51;0
19878;SOULANGES;51;0
19879;SOULIERES;51;0
19880;SUIPPES;51;0
19881;SUIZY-LE-FRANC;51;0
19882;TAISSY;51;0
19883;TALUS-SAINT-PRIX;51;0
19884;TAUXIERES-MUTRY;51;0
19885;THAAS;51;0
19886;THIBIE;51;0
19887;THIEBLEMONT-FAREMONT;51;0
19888;THIL;51;0
19889;THILLOIS;51;0
19890;LE THOULT-TROSNAY;51;0
19891;TILLOY-ET-BELLAY;51;0
19892;TINQUEUX;51;0
19893;TOGNY-AUX-BœUFS;51;0
19894;TOURS-SUR-MARNE;51;0
19895;TRAMERY;51;0
19896;TRECON;51;0
19897;TREFOLS;51;0
19898;TREPAIL;51;0
19899;TRESLON;51;0
19900;TRIGNY;51;0
19901;TROIS-FONTAINES-L'ABBAYE;51;0
19902;TROIS-PUITS;51;0
19903;TROISSY;51;0
19904;UNCHAIR;51;0
19905;VADENAY;51;0
19906;VAL-DES-MARAIS;51;0
19907;VAL-DE-VESLE;51;0
19908;VAL-DE-VIERE;51;0
19909;VALMY;51;0
19910;VANAULT-LE-CHATEL;51;0
19911;VANAULT-LES-DAMES;51;0
19912;VANDEUIL;51;0
19913;VANDIERES;51;0
19914;VASSIMONT-ET-CHAPELAINE;51;0
19915;VATRY;51;0
19916;VAUCHAMPS;51;0
19917;VAUCIENNES;51;0
19918;VAUCLERC;51;0
19919;VAUDEMANGE;51;0
19920;VAUDESINCOURT;51;0
19921;VAVRAY-LE-GRAND;51;0
19922;VAVRAY-LE-PETIT;51;0
19923;VELYE;51;0
19924;VENTELAY;51;0
19925;VENTEUIL;51;0
19926;VERDON;51;0
19927;VERNANCOURT;51;0
19928;VERNEUIL;51;0
19929;VERRIERES;51;0
19930;VERT-TOULON;51;0
19931;VERTUS;51;0
19932;VERZENAY;51;0
19933;VERZY;51;0
19934;VESIGNEUL-SUR-MARNE;51;0
19935;LA VEUVE;51;0
19936;LE VEZIER;51;0
19937;LE VIEIL-DAMPIERRE;51;0
19938;VIENNE-LA-VILLE;51;0
19939;VIENNE-LE-CHATEAU;51;0
19940;VILLE-DOMMANGE;51;0
19941;VILLE-EN-SELVE;51;0
19942;VILLE-EN-TARDENOIS;51;0
19943;VILLENEUVE-LA-LIONNE;51;0
19944;LA VILLENEUVE-LES-CHARLEVILLE;51;0
19945;VILLENEUVE-RENNEVILLE-CHEVIGNY;51;0
19946;VILLENEUVE-SAINT-VISTRE-ET-VILLEVOTTE;51;0
19947;VILLERS-ALLERAND;51;0
19948;VILLERS-AUX-BOIS;51;0
19949;VILLERS-AUX-NœUDS;51;0
19950;VILLERS-EN-ARGONNE;51;0
19951;VILLERS-FRANQUEUX;51;0
19952;VILLERS-LE-CHATEAU;51;0
19953;VILLERS-LE-SEC;51;0
19954;VILLERS-MARMERY;51;0
19955;VILLERS-SOUS-CHATILLON;51;0
19956;VILLESENEUX;51;0
19957;LA VILLE-SOUS-ORBAIS;51;0
19958;VILLE-SUR-TOURBE;51;0
19959;VILLEVENARD;51;0
19960;VILLIERS-AUX-CORNEILLES;51;0
19961;VINAY;51;0
19962;VINCELLES;51;0
19963;VINDEY;51;0
19964;VIRGINY;51;0
19965;VITRY-EN-PERTHOIS;51;0
19966;VITRY-LA-VILLE;51;0
19967;VITRY-LE-FRANCOIS;51;0
19968;VOILEMONT;51;0
19969;VOIPREUX;51;0
19970;VOUARCES;51;0
19971;VOUILLERS;51;0
19972;VOUZY;51;0
19973;VRAUX;51;0
19974;VRIGNY;51;0
19975;VROIL;51;0
19976;WARGEMOULIN-HURLUS;51;0
19977;WARMERIVILLE;51;0
19978;WITRY-LES-REIMS;51;0
19979;AGEVILLE;52;0
19980;AIGREMONT;52;0
19981;AILLIANVILLE;52;0
19982;AINGOULAINCOURT;52;0
19983;AIZANVILLE;52;0
19984;ALLICHAMPS;52;0
19985;AMBONVILLE;52;0
19986;ANDELOT-BLANCHEVILLE;52;0
19987;ANDILLY-EN-BASSIGNY;52;0
19988;ANNEVILLE-LA-PRAIRIE;52;0
19989;ANNONVILLE;52;0
19990;ANROSEY;52;0
19991;APREY;52;0
19992;ARBIGNY-SOUS-VARENNES;52;0
19993;ARBOT;52;0
19994;ARC-EN-BARROIS;52;0
19995;ARNANCOURT;52;0
19996;ATTANCOURT;52;0
19997;AUBEPIERRE-SUR-AUBE;52;0
19998;AUBERIVE;52;0
19999;AUDELONCOURT;52;0
20000;AUJEURRES;52;0
20001;AULNOY-SUR-AUBE;52;0
20002;AUTIGNY-LE-GRAND;52;0
20003;AUTIGNY-LE-PETIT;52;0
20004;AUTREVILLE-SUR-LA-RENNE;52;0
20005;BAILLY-AUX-FORGES;52;0
20006;BAISSEY;52;0
20007;BALESMES-SUR-MARNE;52;0
20008;BANNES;52;0
20009;BASSONCOURT;52;0
20010;BAUDRECOURT;52;0
20011;BAYARD-SUR-MARNE;52;0
20012;BAY-SUR-AUBE;52;0
20013;BEAUCHEMIN;52;0
20014;BELMONT;52;0
20015;BETTANCOURT-LA-FERREE;52;0
20016;BEURVILLE;52;0
20017;BIESLES;52;0
20018;BIZE;52;0
20019;BLAISE;52;0
20020;BLAISY;52;0
20021;BLECOURT;52;0
20022;BLESSONVILLE;52;0
20023;BLUMERAY;52;0
20024;BOLOGNE;52;0
20025;BONNECOURT;52;0
20026;BOURBONNE-LES-BAINS;52;0
20027;BOURDONS-SUR-ROGNON;52;0
20028;BOURG;52;0
20029;BOURG-SAINTE-MARIE;52;0
20030;BOURMONT;52;0
20031;BOUZANCOURT;52;0
20032;BRACHAY;52;0
20033;BRAINVILLE-SUR-MEUSE;52;0
20034;BRAUX-LE-CHATEL;52;0
20035;BRENNES;52;0
20036;BRETHENAY;52;0
20037;BREUVANNES-EN-BASSIGNY;52;0
20038;BRIAUCOURT;52;0
20039;BRICON;52;0
20040;BROUSSEVAL;52;0
20041;BUGNIERES;52;0
20042;BUSSON;52;0
20043;BUXIERES-LES-CLEFMONT;52;0
20044;BUXIERES-LES-VILLIERS;52;0
20045;CEFFONDS;52;0
20046;CELLES-EN-BASSIGNY;52;0
20047;CELSOY;52;0
20048;CERISIERES;52;0
20049;CHALANCEY;52;0
20050;CHALINDREY;52;0
20051;CHALVRAINES;52;0
20052;CHAMARANDES-CHOIGNES;52;0
20053;CHAMBRONCOURT;52;0
20054;CHAMOUILLEY;52;0
20055;CHAMPIGNEULLES-EN-BASSIGNY;52;0
20056;CHAMPIGNY-LES-LANGRES;52;0
20057;CHAMPIGNY-SOUS-VARENNES;52;0
20058;CHAMPSEVRAINE;52;0
20059;CHANCENAY;52;0
20060;CHANGEY;52;0
20061;CHANOY;52;0
20062;CHANTRAINES;52;0
20063;CHARMES;52;0
20064;CHARMES-EN-L'ANGLE;52;0
20065;CHARMES-LA-GRANDE;52;0
20066;CHASSIGNY;52;0
20067;CHATEAUVILLAIN;52;0
20068;LE CHATELET-SUR-MEUSE;52;0
20069;CHATENAY-MACHERON;52;0
20070;CHATENAY-VAUDIN;52;0
20071;CHATONRUPT-SOMMERMONT;52;0
20072;CHAUDENAY;52;0
20073;CHAUFFOURT;52;0
20074;CHAUMONT;52;0
20075;CHAUMONT-LA-VILLE;52;0
20076;CHEVILLON;52;0
20077;CHOILLEY-DARDENAY;52;0
20078;CHOISEUL;52;0
20079;CIREY-LES-MAREILLES;52;0
20080;CIREY-SUR-BLAISE;52;0
20081;CIRFONTAINES-EN-AZOIS;52;0
20082;CIRFONTAINES-EN-ORNOIS;52;0
20083;CLEFMONT;52;0
20084;CLINCHAMP;52;0
20085;COHONS;52;0
20086;COIFFY-LE-BAS;52;0
20087;COIFFY-LE-HAUT;52;0
20088;COLMIER-LE-BAS;52;0
20089;COLMIER-LE-HAUT;52;0
20090;COLOMBEY-LES-DEUX-EGLISES;52;0
20091;CONDES;52;0
20092;CONSIGNY;52;0
20093;COUBLANC;52;0
20094;COUPRAY;52;0
20095;COURCELLES-EN-MONTAGNE;52;0
20096;COURCELLES-SUR-BLAISE;52;0
20097;COUR-L'EVEQUE;52;0
20098;CULMONT;52;0
20099;CUREL;52;0
20100;CURMONT;52;0
20101;CUSEY;52;0
20102;CUVES;52;0
20103;DAILLANCOURT;52;0
20104;DAILLECOURT;52;0
20105;DAMMARTIN-SUR-MEUSE;52;0
20106;DAMPIERRE;52;0
20107;DAMREMONT;52;0
20108;DANCEVOIR;52;0
20109;DARMANNES;52;0
20110;DINTEVILLE;52;0
20111;DOMBLAIN;52;0
20112;DOMMARIEN;52;0
20113;DOMMARTIN-LE-FRANC;52;0
20114;DOMMARTIN-LE-SAINT-PERE;52;0
20115;DOMREMY-LANDEVILLE;52;0
20116;DONCOURT-SUR-MEUSE;52;0
20117;DONJEUX;52;0
20118;DOULAINCOURT-SAUCOURT;52;0
20119;DOULEVANT-LE-CHATEAU;52;0
20120;DOULEVANT-LE-PETIT;52;0
20121;DROYES;52;0
20122;ECHENAY;52;0
20123;ECLARON-BRAUCOURT-SAINTE-LIVIERE;52;0
20124;ECOT-LA-COMBE;52;0
20125;EFFINCOURT;52;0
20126;ENFONVELLE;52;0
20127;EPIZON;52;0
20128;ESNOUVEAUX;52;0
20129;EUFFIGNEIX;52;0
20130;EURVILLE-BIENVILLE;52;0
20131;FARINCOURT;52;0
20132;FAVEROLLES;52;0
20133;FAYL-BILLOT;52;0
20134;FAYS;52;0
20135;FERRIERE-ET-LAFOLIE;52;0
20136;FLAGEY;52;0
20137;FLAMMERECOURT;52;0
20138;FONTAINES-SUR-MARNE;52;0
20139;FORCEY;52;0
20140;FOULAIN;52;0
20141;FRAMPAS;52;0
20142;FRECOURT;52;0
20143;FRESNES-SUR-APANCE;52;0
20144;FRONCLES;52;0
20145;FRONVILLE;52;0
20146;GENEVRIERES;52;0
20147;LA GENEVROYE;52;0
20148;GERMAINES;52;0
20149;GERMAINVILLIERS;52;0
20150;GERMAY;52;0
20151;GERMISAY;52;0
20152;GIEY-SUR-AUJON;52;0
20153;GILLANCOURT;52;0
20154;GILLAUME;52;0
20155;GILLEY;52;0
20156;GONCOURT;52;0
20157;GRAFFIGNY-CHEMIN;52;0
20158;GRANDCHAMP;52;0
20159;GRENANT;52;0
20160;GUDMONT-VILLIERS;52;0
20161;GUINDRECOURT-AUX-ORMES;52;0
20162;GUINDRECOURT-SUR-BLAISE;52;0
20163;GUYONVELLE;52;0
20164;HACOURT;52;0
20165;HALLIGNICOURT;52;0
20166;HARREVILLE-LES-CHANTEURS;52;0
20167;HAUTE-AMANCE;52;0
20168;HEUILLEY-COTTON;52;0
20169;HEUILLEY-LE-GRAND;52;0
20170;HUILLIECOURT;52;0
20171;HUMBECOURT;52;0
20172;HUMBERVILLE;52;0
20173;HUMES-JORQUENAY;52;0
20174;ILLOUD;52;0
20175;IS-EN-BASSIGNY;52;0
20176;ISOMES;52;0
20177;JOINVILLE;52;0
20178;JONCHERY;52;0
20179;JUZENNECOURT;52;0
20180;LACHAPELLE-EN-BLAISY;52;0
20181;LAFAUCHE;52;0
20182;LAFERTE-SUR-AMANCE;52;0
20183;LAFERTE-SUR-AUBE;52;0
20184;LAMANCINE;52;0
20185;LAMOTHE-EN-BLAISY;52;0
20186;LANEUVELLE;52;0
20187;LANEUVILLE-AU-PONT;52;0
20188;LANGRES;52;0
20189;LANQUES-SUR-ROGNON;52;0
20190;LANTY-SUR-AUBE;52;0
20191;LARIVIERE-ARNONCOURT;52;0
20192;LATRECEY-ORMOY-SUR-AUBE;52;0
20193;LAVERNOY;52;0
20194;LAVILLE-AUX-BOIS;52;0
20195;LAVILLENEUVE;52;0
20196;LECEY;52;0
20197;LEFFONDS;52;0
20198;LESCHERES-SUR-LE-BLAISERON;52;0
20199;LEUCHEY;52;0
20200;LEURVILLE;52;0
20201;LEVECOURT;52;0
20202;LEZEVILLE;52;0
20203;LIFFOL-LE-PETIT;52;0
20204;LES LOGES;52;0
20205;LONGCHAMP;52;0
20206;LONGEAU-PERCEY;52;0
20207;LONGEVILLE-SUR-LA-LAINES;52;0
20208;LOUVEMONT;52;0
20209;LOUVIERES;52;0
20210;LOUZE;52;0
20211;LUZY-SUR-MARNE;52;0
20212;MAATZ;52;0
20213;MAGNEUX;52;0
20214;MAISONCELLES;52;0
20215;MAIZIERES;52;0
20216;MAIZIERES-SUR-AMANCE;52;0
20217;MALAINCOURT-SUR-MEUSE;52;0
20218;MANDRES-LA-COTE;52;0
20219;MANOIS;52;0
20220;MARAC;52;0
20221;MARANVILLE;52;0
20222;MARBEVILLE;52;0
20223;MARCILLY-EN-BASSIGNY;52;0
20224;MARDOR;52;0
20225;MAREILLES;52;0
20226;MARNAY-SUR-MARNE;52;0
20227;MATHONS;52;0
20228;MELAY;52;0
20229;MENNOUVEAUX;52;0
20230;MERREY;52;0
20231;MERTRUD;52;0
20232;MEURES;52;0
20233;MILLIERES;52;0
20234;MIRBEL;52;0
20235;MOESLAINS;52;0
20236;MONTCHARVOT;52;0
20237;MONTHERIES;52;0
20238;MONTIER-EN-DER;52;0
20239;MONTOT-SUR-ROGNON;52;0
20240;MONTREUIL-SUR-BLAISE;52;0
20241;MONTREUIL-SUR-THONNANCE;52;0
20242;MONTSAUGEON;52;0
20243;MORANCOURT;52;0
20244;MORIONVILLIERS;52;0
20245;MOUILLERON;52;0
20246;MUSSEY-SUR-MARNE;52;0
20247;NARCY;52;0
20248;NEUILLY-L'EVEQUE;52;0
20249;NEUILLY-SUR-SUIZE;52;0
20250;NEUVELLE-LES-VOISEY;52;0
20251;NIJON;52;0
20252;NINVILLE;52;0
20253;NOGENT;52;0
20254;NOIDANT-CHATENOY;52;0
20255;NOIDANT-LE-ROCHEUX;52;0
20256;NOMECOURT;52;0
20257;NONCOURT-SUR-LE-RONGEANT;52;0
20258;NOYERS;52;0
20259;NULLY-TREMILLY;52;0
20260;OCCEY;52;0
20261;ORBIGNY-AU-MONT;52;0
20262;ORBIGNY-AU-VAL;52;0
20263;ORCEVAUX;52;0
20264;ORGES;52;0
20265;ORMANCEY;52;0
20266;ORMOY-LES-SEXFONTAINES;52;0
20267;ORQUEVAUX;52;0
20268;OSNE-LE-VAL;52;0
20269;OUDINCOURT;52;0
20270;OUTREMECOURT;52;0
20271;OZIERES;52;0
20272;LE PAILLY;52;0
20273;PALAISEUL;52;0
20274;PANCEY;52;0
20275;PARNOY-EN-BASSIGNY;52;0
20276;PAROY-SUR-SAULX;52;0
20277;PAUTAINES-AUGEVILLE;52;0
20278;PEIGNEY;52;0
20279;PERRANCEY-LES-VIEUX-MOULINS;52;0
20280;PERROGNEY-LES-FONTAINES;52;0
20281;PERRUSSE;52;0
20282;PERTHES;52;0
20283;PIERREMONT-SUR-AMANCE;52;0
20284;PISSELOUP;52;0
20285;PLANRUPT;52;0
20286;PLESNOY;52;0
20287;POINSENOT;52;0
20288;POINSON-LES-FAYL;52;0
20289;POINSON-LES-GRANCEY;52;0
20290;POINSON-LES-NOGENT;52;0
20291;POISEUL;52;0
20292;POISSONS;52;0
20293;PONT-LA-VILLE;52;0
20294;POULANGY;52;0
20295;PRASLAY;52;0
20296;PRAUTHOY;52;0
20297;PRESSIGNY;52;0
20298;PREZ-SOUS-LAFAUCHE;52;0
20299;PUELLEMONTIER;52;0
20300;RACHECOURT-SUR-MARNE;52;0
20301;RACHECOURT-SUZEMONT;52;0
20302;RANCONNIERES;52;0
20303;RANGECOURT;52;0
20304;RENNEPONT;52;0
20305;REYNEL;52;0
20306;RIAUCOURT;52;0
20307;RICHEBOURG;52;0
20308;RIMAUCOURT;52;0
20309;RIVIERE-LES-FOSSES;52;0
20310;RIVIERES-LE-BOIS;52;0
20311;RIZAUCOURT-BUCHEY;52;0
20312;ROBERT-MAGNY-LANEUVILLE-A-REMY;52;0
20313;ROCHEFORT-SUR-LA-COTE;52;0
20314;ROCHES-BETTAINCOURT;52;0
20315;ROCHES-SUR-MARNE;52;0
20316;ROCHETAILLEE;52;0
20317;ROLAMPONT;52;0
20318;ROMAIN-SUR-MEUSE;52;0
20319;ROUECOURT;52;0
20320;ROUELLES;52;0
20321;ROUGEUX;52;0
20322;ROUVRES-SUR-AUBE;52;0
20323;ROUVROY-SUR-MARNE;52;0
20324;RUPT;52;0
20325;SAILLY;52;0
20326;SAINT-BLIN;52;0
20327;SAINT-BROINGT-LE-BOIS;52;0
20328;SAINT-BROINGT-LES-FOSSES;52;0
20329;SAINT-CIERGUES;52;0
20330;SAINT-DIZIER;52;0
20331;SAINT-LOUP-SUR-AUJON;52;0
20332;SAINT-MARTIN-LES-LANGRES;52;0
20333;SAINT-MAURICE;52;0
20334;SAINTS-GEOSMES;52;0
20335;SAINT-THIEBAULT;52;0
20336;SAINT-URBAIN-MACONCOURT;52;0
20337;SAINT-VALLIER-SUR-MARNE;52;0
20338;SARCEY;52;0
20339;SARREY;52;0
20340;SAUDRON;52;0
20341;SAULLES;52;0
20342;SAVIGNY;52;0
20343;SEMILLY;52;0
20344;SEMOUTIERS-MONTSAON;52;0
20345;SERQUEUX;52;0
20346;SEXFONTAINES;52;0
20347;SIGNEVILLE;52;0
20348;SILVAROUVRES;52;0
20349;SOMMANCOURT;52;0
20350;SOMMERECOURT;52;0
20351;SOMMEVOIRE;52;0
20352;SONCOURT-SUR-MARNE;52;0
20353;SOULAUCOURT-SUR-MOUZON;52;0
20354;SOYERS;52;0
20355;SUZANNECOURT;52;0
20356;TERNAT (HAUTE-MARNE);52;0
20357;TERRE-NATALE;52;0
20358;THILLEUX;52;0
20359;THIVET;52;0
20360;THOL-LES-MILLIERES;52;0
20361;THONNANCE-LES-JOINVILLE;52;0
20362;THONNANCE-LES-MOULINS;52;0
20363;TORCENAY;52;0
20364;TORNAY;52;0
20365;TREIX;52;0
20366;TROISFONTAINES-LA-VILLE;52;0
20367;VAILLANT;52;0
20368;VALCOURT;52;0
20369;VAL-DE-MEUSE;52;0
20370;LE VAL-D'ESNOMS;52;0
20371;VALLERET;52;0
20372;VALLEROY;52;0
20373;VALS-DES-TILLES;52;0
20374;VAUDRECOURT;52;0
20375;VAUDREMONT;52;0
20376;VAUXBONS;52;0
20377;VAUX-SOUS-AUBIGNY;52;0
20378;VAUX-SUR-BLAISE;52;0
20379;VAUX-SUR-SAINT-URBAIN;52;0
20380;VECQUEVILLE;52;0
20381;VELLES;52;0
20382;VERBIESLES;52;0
20383;VERSEILLES-LE-BAS;52;0
20384;VERSEILLES-LE-HAUT;52;0
20385;VESAIGNES-SOUS-LAFAUCHE;52;0
20386;VESAIGNES-SUR-MARNE;52;0
20387;VESVRES-SOUS-CHALANCEY;52;0
20388;VICQ;52;0
20389;VIEVILLE;52;0
20390;VIGNES-LA-COTE;52;0
20391;VIGNORY;52;0
20392;VILLARS-EN-AZOIS;52;0
20393;VILLARS-SANTENOGE;52;0
20394;VILLE-EN-BLAISOIS;52;0
20395;VILLEGUSIEN-LE-LAC;52;0
20396;VILLIERS-EN-LIEU;52;0
20397;VILLIERS-LES-APREY;52;0
20398;VILLIERS-LE-SEC;52;0
20399;VILLIERS-SUR-SUIZE;52;0
20400;VIOLOT;52;0
20401;VITRY-EN-MONTAGNE;52;0
20402;VITRY-LES-NOGENT;52;0
20403;VIVEY;52;0
20404;VOILLECOMTE;52;0
20405;VOISEY;52;0
20406;VOISINES;52;0
20407;VONCOURT;52;0
20408;VOUECOURT;52;0
20409;VRAINCOURT;52;0
20410;VRONCOURT-LA-COTE;52;0
20411;WASSY;52;0
20412;AHUILLE;53;0
20413;ALEXAIN;53;0
20414;AMBRIERES-LES-VALLEES;53;0
20415;AMPOIGNE;53;0
20416;ANDOUILLE;53;0
20417;ARGENTON-NOTRE-DAME;53;0
20418;ARGENTRE;53;0
20419;ARON;53;0
20420;ARQUENAY;53;0
20421;ASSE-LE-BERENGER;53;0
20422;ASTILLE;53;0
20423;ATHEE;53;0
20424;AVERTON;53;0
20425;AZE;53;0
20426;LA BACONNIERE;53;0
20427;BAIS;53;0
20428;BALLEE;53;0
20429;BALLOTS;53;0
20430;BANNES;53;0
20431;LA BAZOGE-MONTPINCON;53;0
20432;LA BAZOUGE-DE-CHEMERE;53;0
20433;LA BAZOUGE-DES-ALLEUX;53;0
20434;BAZOUGERS;53;0
20435;BEAULIEU-SUR-OUDON;53;0
20436;BEAUMONT-PIED-DE-BœUF;53;0
20437;BELGEARD;53;0
20438;BIERNE;53;0
20439;LE BIGNON-DU-MAINE;53;0
20440;LA BIGOTTIERE;53;0
20441;BLANDOUET;53;0
20442;LA BOISSIERE;53;0
20443;BONCHAMP-LES-LAVAL;53;0
20444;BOUCHAMPS-LES-CRAON;53;0
20445;BOUERE;53;0
20446;BOUESSAY;53;0
20447;BOULAY-LES-IFS;53;0
20448;LE BOURGNEUF-LA-FORET;53;0
20449;BOURGON;53;0
20450;BRAINS-SUR-LES-MARCHES;53;0
20451;BRECE;53;0
20452;BREE;53;0
20453;LA BRULATTE;53;0
20454;LE BURET;53;0
20455;CARELLES;53;0
20456;CHAILLAND;53;0
20457;CHALONS-DU-MAINE;53;0
20458;CHAMMES;53;0
20459;CHAMPEON;53;0
20460;CHAMPFREMONT;53;0
20461;CHAMPGENETEUX;53;0
20462;CHANGE;53;0
20463;CHANTRIGNE;53;0
20464;LA CHAPELLE-ANTHENAISE;53;0
20465;LA CHAPELLE-AU-RIBOUL;53;0
20466;LA CHAPELLE-CRAONNAISE;53;0
20467;LA CHAPELLE-RAINSOUIN;53;0
20468;CHARCHIGNE;53;0
20469;CHATEAU-GONTIER;53;0
20470;CHATELAIN;53;0
20471;CHATILLON-SUR-COLMONT;53;0
20472;CHATRES-LA-FORET;53;0
20473;CHEMAZE;53;0
20474;CHEMERE-LE-ROI;53;0
20475;CHERANCE;53;0
20476;CHEVAIGNE-DU-MAINE;53;0
20477;COLOMBIERS-DU-PLESSIS;53;0
20478;COMMER;53;0
20479;CONGRIER;53;0
20480;CONTEST;53;0
20481;COSMES;53;0
20482;COSSE-EN-CHAMPAGNE;53;0
20483;COSSE-LE-VIVIEN;53;0
20484;COUDRAY;53;0
20485;COUESMES-VAUCE;53;0
20486;COUPTRAIN;53;0
20487;COURBEVEILLE;53;0
20488;COURCITE;53;0
20489;CRAON;53;0
20490;CRENNES-SUR-FRAUBEE;53;0
20491;LA CROIXILLE;53;0
20492;LA CROPTE;53;0
20493;CUILLE;53;0
20494;DAON;53;0
20495;DENAZE;53;0
20496;DESERTINES;53;0
20497;DEUX-EVAILLES;53;0
20498;LA DOREE;53;0
20499;ENTRAMMES;53;0
20500;EPINEUX-LE-SEGUIN;53;0
20501;ERNEE;53;0
20502;EVRON;53;0
20503;FONTAINE-COUVERTE;53;0
20504;FORCE;53;0
20505;FOUGEROLLES-DU-PLESSIS;53;0
20506;FROMENTIERES;53;0
20507;GASTINES;53;0
20508;LE GENEST-SAINT-ISLE;53;0
20509;GENNES-SUR-GLAIZE;53;0
20510;GESNES;53;0
20511;GESVRES;53;0
20512;GORRON;53;0
20513;LA GRAVELLE;53;0
20514;GRAZAY;53;0
20515;GREZ-EN-BOUERE;53;0
20516;LA HAIE-TRAVERSAINE;53;0
20517;LE HAM;53;0
20518;HAMBERS;53;0
20519;HARDANGES;53;0
20520;HERCE;53;0
20521;LE HORPS;53;0
20522;HOUSSAY;53;0
20523;LE HOUSSEAU-BRETIGNOLLES;53;0
20524;L'HUISSERIE;53;0
20525;IZE;53;0
20526;JAVRON-LES-CHAPELLES;53;0
20527;JUBLAINS;53;0
20528;JUVIGNE;53;0
20529;LAIGNE;53;0
20530;LANDIVY;53;0
20531;LARCHAMP;53;0
20532;LASSAY-LES-CHATEAUX;53;0
20533;LAUBRIERES;53;0
20534;LAUNAY-VILLIERS;53;0
20535;LAVAL;53;0
20536;LESBOIS;53;0
20537;LEVARE;53;0
20538;LIGNIERES-ORGERES;53;0
20539;LIVET;53;0
20540;LIVRE;53;0
20541;LOIGNE-SUR-MAYENNE;53;0
20542;LOIRON;53;0
20543;LONGUEFUYE;53;0
20544;LOUPFOUGERES;53;0
20545;LOUVERNE;53;0
20546;LOUVIGNE;53;0
20547;MADRE;53;0
20548;MAISONCELLES-DU-MAINE;53;0
20549;MARCILLE-LA-VILLE;53;0
20550;MARIGNE-PEUTON;53;0
20551;MARTIGNE-SUR-MAYENNE;53;0
20552;MAYENNE;53;0
20553;MEE;53;0
20554;MENIL;53;0
20555;MERAL;53;0
20556;MESLAY-DU-MAINE;53;0
20557;MEZANGERS;53;0
20558;MONTAUDIN;53;0
20559;MONTENAY;53;0
20560;MONTFLOURS;53;0
20561;MONTIGNE-LE-BRILLANT;53;0
20562;MONTJEAN;53;0
20563;MONTOURTIER;53;0
20564;MONTREUIL-POULAY;53;0
20565;MONTSURS;53;0
20566;MOULAY;53;0
20567;NEAU;53;0
20568;NEUILLY-LE-VENDIN;53;0
20569;NIAFLES;53;0
20570;NUILLE-SUR-VICOIN;53;0
